[QUOTE_UNIXTIME], [QUOTE_READTIME], [QUOTE_DATE], [QUOTE_TIME_HOURS], [UNDERLYING_LAST], [EXPIRE_DATE], [EXPIRE_UNIX], [DTE], [C_DELTA], [C_GAMMA], [C_VEGA], [C_THETA], [C_RHO], [C_IV], [C_VOLUME], [C_LAST], [C_SIZE], [C_BID], [C_ASK], [STRIKE], [P_BID], [P_ASK], [P_SIZE], [P_LAST], [P_DELTA], [P_GAMMA], [P_VEGA], [P_THETA], [P_RHO], [P_IV], [P_VOLUME], [STRIKE_DISTANCE], [STRIKE_DISTANCE_PCT]
1675803600, 2023-02-07 16:00, 2023-02-07, 16.000000, 4.820000, 2023-03-24, 1679688000, 44.960000, 0.438860, 0.215400, 0.007050, -0.008160, 0.001880, 1.071410, 5.000000, 0.560000, 31 x 24, 0.460000, 0.510000, 5.500000, 1.140000, 1.190000, 2 x 23, 0.000000, -0.550880, 0.205890, 0.007170, -0.007820, -0.004200, 1.100230, , 0.700000, 0.141000
1675803600, 2023-02-07 16:00, 2023-02-07, 16.000000, 4.820000, 2023-03-24, 1679688000, 44.960000, 0.366440, 0.194670, 0.006570, -0.008210, 0.002220, 1.132110, 26.000000, 0.420000, 34 x 48, 0.370000, 0.420000, 6.000000, 1.530000, 1.600000, 68 x 54, 0.000000, -0.620350, 0.182700, 0.006480, -0.007480, -0.004100, 1.155090, , 1.200000, 0.245000
1675803600, 2023-02-07 16:00, 2023-02-07, 16.000000, 4.820000, 2023-03-24, 1679688000, 44.960000, 0.311090, 0.173660, 0.006300, -0.007530, 0.001580, 1.190760, 0.000000, 0.430000, 10 x 23, 0.310000, 0.350000, 6.500000, 1.970000, 2.040000, 69 x 29, 0.000000, -0.665610, 0.154780, 0.005740, -0.007320, -0.004170, 1.234410, , 1.700000, 0.349000
1675803600, 2023-02-07 16:00, 2023-02-07, 16.000000, 4.820000, 2023-03-24, 1679688000, 44.960000, 0.266200, 0.154770, 0.005560, -0.008100, 0.001270, 1.243860, 0.000000, 0.340000, 16 x 63, 0.260000, 0.300000, 7.000000, 2.400000, 2.490000, 3 x 48, 0.000000, -0.702170, 0.129820, 0.005990, -0.007560, -0.004270, 1.287520, , 2.200000, 0.452000
1675803600, 2023-02-07 16:00, 2023-02-07, 16.000000, 4.820000, 2023-03-24, 1679688000, 44.960000, 0.230970, 0.138210, 0.004930, -0.007140, 0.001520, 1.289290, 0.000000, 0.320000, 15 x 46, 0.220000, 0.260000, 7.500000, 2.850000, 2.970000, 36 x 61, 0.000000, -0.719190, 0.106330, 0.005730, -0.007370, -0.004880, 1.368710, , 2.700000, 0.556000
1675803600, 2023-02-07 16:00, 2023-02-07, 16.000000, 4.820000, 2023-03-24, 1679688000, 44.960000, 0.199510, 0.123820, 0.004760, -0.006500, 0.001430, 1.323520, 0.000000, 0.260000, 408 x 46, 0.180000, 0.230000, 8.000000, 3.300000, 3.450000, 52 x 32, 0.000000, -0.730380, 0.085980, 0.004590, -0.007620, -0.004680, 1.440550, , 3.200000, 0.660000
1675803600, 2023-02-07 16:00, 2023-02-07, 16.000000, 4.820000, 2023-03-24, 1679688000, 44.960000, 0.179560, 0.111540, 0.004080, -0.006450, 0.000450, 1.374600, 1.000000, 0.250000, 131 x 67, 0.160000, 0.210000, 8.500000, 3.750000, 3.950000, 127 x 120, 0.000000, -0.732150, 0.069050, 0.004790, -0.007560, -0.004660, 1.527290, , 3.700000, 0.763000
1675803600, 2023-02-07 16:00, 2023-02-07, 16.000000, 4.820000, 2023-03-24, 1679688000, 44.960000, 0.160170, 0.100960, 0.004080, -0.006570, 0.000470, 1.413870, 0.000000, 0.210000, 100 x 413, 0.140000, 0.190000, 9.000000, 4.250000, 4.400000, 31 x 36, 0.000000, -0.729580, 0.054720, 0.004580, -0.007980, -0.004150, 1.611300, , 4.200000, 0.867000
1675803600, 2023-02-07 16:00, 2023-02-07, 16.000000, 4.820000, 2023-03-24, 1679688000, 44.960000, 0.148100, 0.092440, 0.004310, -0.006460, 0.000930, 1.467010, 0.000000, 0.200000, 29 x 660, 0.130000, 0.180000, 9.500000, 4.700000, 4.900000, 78 x 29, 0.000000, -0.724520, 0.042740, 0.004820, -0.007880, -0.004690, 1.695590, , 4.700000, 0.971000
1675803600, 2023-02-07 16:00, 2023-02-07, 16.000000, 4.820000, 2023-03-24, 1679688000, 44.960000, 0.130890, 0.083930, 0.003230, -0.006130, 0.000410, 1.486030, 1.000000, 0.160000, 27 x 885, 0.110000, 0.160000, 10.000000, 5.150000, 5.400000, 79 x 60, 0.000000, -0.716380, 0.032670, 0.004540, -0.008410, -0.004600, 1.779760, , 5.200000, 1.075000
1675803600, 2023-02-07 16:00, 2023-02-07, 16.000000, 4.820000, 2023-04-21, 1682107200, 72.960000, 1.000000, 0.000000, 0.000000, 0.000000, 0.002420, -0.000220, , 0.000000, 20 x 14, 3.750000, 3.900000, 1.000000, 0.000000, 0.010000, 0 x 1607, 0.010000, -0.004280, 0.003610, 0.000440, -0.000220, -0.000460, 1.522030, 0.000000, 3.800000, 0.793000
1675803600, 2023-02-07 16:00, 2023-02-07, 16.000000, 4.820000, 2023-04-21, 1682107200, 72.960000, 1.000000, 0.000000, 0.000000, 0.000000, 0.004010, , 0.000000, 2.530000, 64 x 21, 2.760000, 2.870000, 2.000000, 0.000000, 0.030000, 0 x 53, 0.000000, -0.015750, 0.017910, 0.000990, -0.000330, 0.000000, 1.036420, , 2.800000, 0.585000
1675803600, 2023-02-07 16:00, 2023-02-07, 16.000000, 4.820000, 2023-04-21, 1682107200, 72.960000, 0.985380, 0.032950, 0.000790, -0.000960, 0.005600, 0.523010, 0.000000, 2.060000, 5 x 60, 1.810000, 1.900000, 3.000000, 0.030000, 0.050000, 31 x 301, 0.040000, -0.052700, 0.066840, 0.002010, -0.001020, -0.000700, 0.738330, 6.000000, 1.800000, 0.378000
1675803600, 2023-02-07 16:00, 2023-02-07, 16.000000, 4.820000, 2023-04-21, 1682107200, 72.960000, 0.760240, 0.169920, 0.006790, -0.004480, 0.004840, 0.845090, 20.000000, 1.200000, 27 x 45, 1.150000, 1.200000, 4.000000, 0.340000, 0.370000, 210 x 45, 0.340000, -0.246660, 0.162510, 0.007060, -0.004480, -0.003260, 0.900610, 250.000000, 0.800000, 0.170000
1675803600, 2023-02-07 16:00, 2023-02-07, 16.000000, 4.820000, 2023-04-21, 1682107200, 72.960000, 0.567040, 0.179250, 0.008750, -0.006140, 0.004330, 1.013770, 42.000000, 0.850000, 29 x 98, 0.790000, 0.840000, 5.000000, 0.970000, 1.000000, 43 x 56, 0.990000, -0.429730, 0.171140, 0.008260, -0.005490, -0.005110, 1.055880, 135.000000, 0.200000, 0.037000
1675803600, 2023-02-07 16:00, 2023-02-07, 16.000000, 4.820000, 2023-04-21, 1682107200, 72.960000, 0.432580, 0.163230, 0.008990, -0.006300, 0.003480, 1.112560, 291.000000, 0.600000, 44 x 79, 0.570000, 0.610000, 6.000000, 1.720000, 1.790000, 170 x 243, 1.760000, -0.553280, 0.150800, 0.008580, -0.005810, -0.006510, 1.161120, 11.000000, 1.200000, 0.245000
1675803600, 2023-02-07 16:00, 2023-02-07, 16.000000, 4.820000, 2023-04-21, 1682107200, 72.960000, 0.337030, 0.142900, 0.007560, -0.006690, 0.002530, 1.180170, 59.000000, 0.470000, 98 x 91, 0.420000, 0.460000, 7.000000, 2.570000, 2.650000, 104 x 106, 2.800000, -0.627910, 0.121390, 0.007350, -0.005980, -0.007750, 1.260460, 0.000000, 2.200000, 0.452000
1675803600, 2023-02-07 16:00, 2023-02-07, 16.000000, 4.820000, 2023-04-21, 1682107200, 72.960000, 0.270990, 0.122940, 0.006760, -0.006190, 0.001880, 1.243700, 3.000000, 0.360000, 143 x 169, 0.320000, 0.370000, 8.000000, 3.450000, 3.550000, 146 x 130, 3.370000, -0.670610, 0.092810, 0.006730, -0.005920, -0.007960, 1.348090, 0.000000, 3.200000, 0.660000
1675803600, 2023-02-07 16:00, 2023-02-07, 16.000000, 4.820000, 2023-04-21, 1682107200, 72.960000, 0.220990, 0.106050, 0.006880, -0.005340, 0.001620, 1.292280, 7.000000, 0.290000, 151 x 181, 0.250000, 0.300000, 9.000000, 4.350000, 4.450000, 88 x 33, 4.100000, -0.695230, 0.066840, 0.006860, -0.005720, -0.007350, 1.418050, 0.000000, 4.200000, 0.867000
1675803600, 2023-02-07 16:00, 2023-02-07, 16.000000, 4.820000, 2023-04-21, 1682107200, 72.960000, 0.183500, 0.091980, 0.005920, -0.005570, 0.001750, 1.334850, 24.000000, 0.230000, 21 x 135, 0.210000, 0.240000, 10.000000, 5.300000, 5.400000, 75 x 1, 0.000000, -0.686390, 0.046850, 0.006630, -0.005820, -0.007620, 1.553980, , 5.200000, 1.075000
1675803600, 2023-02-07 16:00, 2023-02-07, 16.000000, 4.820000, 2023-04-21, 1682107200, 72.960000, 0.156970, 0.080480, 0.004890, -0.004700, 0.000920, 1.377580, 38.000000, 0.230000, 40 x 194, 0.170000, 0.210000, 11.000000, 6.300000, 6.400000, 12 x 31, 6.400000, -0.651040, 0.035270, 0.006520, -0.007340, -0.007780, 1.771930, 0.000000, 6.200000, 1.282000
1675803600, 2023-02-07 16:00, 2023-02-07, 16.000000, 4.820000, 2023-04-21, 1682107200, 72.960000, 0.136790, 0.071140, 0.004900, -0.004770, 0.001140, 1.419710, 478.000000, 0.180000, 5 x 156, 0.150000, 0.180000, 12.000000, 7.250000, 7.350000, 36 x 20, 7.100000, -0.629960, 0.024810, 0.006280, -0.007220, -0.006690, 1.912940, 0.000000, 7.200000, 1.490000
1675803600, 2023-02-07 16:00, 2023-02-07, 16.000000, 4.820000, 2023-06-16, 1686945600, 128.960000, 0.993330, 0.005590, 0.000690, 0.000000, 0.001210, 1.210440, 0.000000, 3.900000, 67 x 66, 3.750000, 3.900000, 1.000000, 0.000000, 0.030000, 0 x 38, 0.040000, -0.009300, 0.006190, 0.000570, -0.000230, 0.000000, 1.353650, 0.000000, 3.800000, 0.793000
1675803600, 2023-02-07 16:00, 2023-02-07, 16.000000, 4.820000, 2023-06-16, 1686945600, 128.960000, 0.994880, 0.000000, 0.000000, 0.000000, 0.007150, 0.033170, 0.000000, 3.000000, 61 x 4, 2.780000, 2.880000, 2.000000, 0.010000, 0.050000, 30 x 441, 0.010000, -0.025710, 0.023470, 0.001260, -0.000570, -0.000790, 0.890010, 0.000000, 2.800000, 0.585000
1675803600, 2023-02-07 16:00, 2023-02-07, 16.000000, 4.820000, 2023-06-16, 1686945600, 128.960000, 0.905690, 0.077490, 0.004290, -0.001770, 0.008610, 0.722750, 2.000000, 2.040000, 60 x 66, 1.880000, 2.020000, 3.000000, 0.130000, 0.180000, 153 x 210, 0.150000, -0.108710, 0.078560, 0.004960, -0.002040, -0.002200, 0.826360, 0.000000, 1.800000, 0.378000
1675803600, 2023-02-07 16:00, 2023-02-07, 16.000000, 4.820000, 2023-06-16, 1686945600, 128.960000, 0.733670, 0.119940, 0.009710, -0.004010, 0.006980, 0.942850, 6.000000, 1.460000, 34 x 44, 1.410000, 1.500000, 4.000000, 0.600000, 0.640000, 72 x 49, 0.600000, -0.263480, 0.116890, 0.009250, -0.003080, -0.006150, 0.971730, 72.000000, 0.800000, 0.170000
1675803600, 2023-02-07 16:00, 2023-02-07, 16.000000, 4.820000, 2023-06-16, 1686945600, 128.960000, 0.604140, 0.127850, 0.010910, -0.004170, 0.006110, 1.042450, 189.000000, 1.150000, 36 x 161, 1.100000, 1.150000, 5.000000, 1.260000, 1.300000, 36 x 30, 1.190000, -0.387060, 0.122150, 0.010630, -0.004360, -0.008830, 1.071650, 2.000000, 0.200000, 0.037000
